02,10,2017,23,28,00,22.70,57.59
02,10,2017,23,29,00,22.69,55.31
02,10,2017,23,30,00,22.68,56.08
02,10,2017,23,31,00,22.63,56.17
02,10,2017,23,32,00,22.61,55.15
02,10,2017,23,33,00,22.57,56.12
02,10,2017,23,34,00,22.47,55.33
02,10,2017,23,35,00,22.38,55.25
02,10,2017,23,36,00,22.36,54.51
02,10,2017,23,37,00,22.38,56.92
02,10,2017,23,38,00,22.40,56.76
02,10,2017,23,39,00,22.40,58.22
02,10,2017,23,41,00,22.38,57.75
02,10,2017,23,42,00,22.38,57.63
02,10,2017,23,43,00,22.39,57.61
02,10,2017,23,44,00,22.39,56.97
02,10,2017,23,45,00,22.39,58.60
02,10,2017,23,46,00,22.41,57.40
02,10,2017,23,47,00,22.39,56.86
02,10,2017,23,49,00,22.38,57.28
02,10,2017,23,50,00,22.43,58.30
02,10,2017,23,51,00,22.42,57.58
02,10,2017,23,52,00,22.41,56.81
02,10,2017,23,53,00,22.41,56.69
02,10,2017,23,54,00,22.40,56.88
02,10,2017,23,55,00,22.41,59.50
02,10,2017,23,56,00,22.41,58.14
02,10,2017,23,57,00,22.41,57.61
02,10,2017,23,58,00,22.41,58.34
02,10,2017,23,59,00,22.43,58.75
03,10,2017,00,00,00,22.42,58.05
03,10,2017,00,01,00,22.43,58.15
03,10,2017,00,02,00,22.44,57.73
03,10,2017,00,03,00,22.44,58.87
03,10,2017,00,04,00,22.43,57.42
03,10,2017,00,05,00,22.44,57.55
03,10,2017,00,06,00,22.43,57.51
03,10,2017,00,07,00,22.43,58.71
03,10,2017,00,08,00,22.43,58.20
03,10,2017,00,09,00,22.43,57.93
03,10,2017,00,10,00,22.44,57.26
03,10,2017,00,11,00,22.45,58.27
03,10,2017,00,12,00,22.44,57.53
03,10,2017,00,13,00,22.43,58.54
03,10,2017,00,14,00,22.43,57.06
03,10,2017,00,15,00,22.43,56.20
03,10,2017,00,16,00,22.44,57.71
03,10,2017,00,17,00,22.45,58.19
03,10,2017,00,18,00,22.46,57.71
03,10,2017,00,19,00,22.44,58.36
03,10,2017,00,20,00,22.45,56.90
03,10,2017,00,21,00,22.43,57.97
03,10,2017,00,22,00,22.44,56.87
03,10,2017,00,23,00,22.44,58.07
03,10,2017,00,24,00,22.43,57.97
03,10,2017,00,25,00,22.43,57.17
03,10,2017,00,26,00,22.43,59.38
03,10,2017,00,27,00,22.43,56.90
03,10,2017,00,28,00,22.42,58.94
03,10,2017,00,29,00,22.41,57.45
03,10,2017,00,30,00,22.40,57.80
03,10,2017,00,31,00,22.40,56.14
03,10,2017,00,32,00,22.40,58.17
03,10,2017,00,33,00,22.41,56.88
03,10,2017,00,34,00,22.40,58.04
03,10,2017,00,35,00,22.39,57.23
03,10,2017,00,36,00,22.39,58.41
03,10,2017,00,37,00,22.37,56.53
03,10,2017,00,38,00,22.37,57.70
03,10,2017,00,39,00,22.37,57.06
03,10,2017,00,40,00,22.36,57.15
03,10,2017,00,41,00,22.36,57.33
03,10,2017,00,42,00,22.36,57.89
03,10,2017,00,43,00,22.33,57.93
03,10,2017,00,44,00,22.35,59.17
03,10,2017,00,45,00,22.35,57.47
03,10,2017,00,46,00,22.34,57.68
03,10,2017,00,47,00,22.34,57.72
03,10,2017,00,48,00,22.33,58.15
03,10,2017,00,49,00,22.34,57.63
03,10,2017,00,50,00,22.34,57.55
03,10,2017,00,51,00,22.33,58.13
03,10,2017,00,52,00,22.34,57.35
03,10,2017,00,53,00,22.33,60.20
03,10,2017,00,54,00,22.33,58.31
03,10,2017,00,55,00,22.33,56.57
03,10,2017,00,56,00,22.34,58.88
03,10,2017,00,57,00,22.33,59.05
03,10,2017,00,58,00,22.33,59.63
03,10,2017,00,59,00,22.33,56.97
03,10,2017,01,00,00,22.34,57.54
03,10,2017,01,01,00,22.33,58.16
03,10,2017,01,02,00,22.34,58.52
03,10,2017,01,03,00,22.32,58.04
03,10,2017,01,04,00,22.32,57.84
03,10,2017,01,05,00,22.32,56.24
03,10,2017,01,06,00,22.32,57.18
03,10,2017,01,07,00,22.33,56.57
03,10,2017,01,08,00,22.32,56.27
03,10,2017,01,09,00,22.33,58.17
03,10,2017,10,06,00,19.68,58.71
03,10,2017,10,08,00,19.75,60.38
03,10,2017,10,09,00,19.78,60.26
03,10,2017,10,10,00,19.81,61.38
03,10,2017,10,11,00,19.84,60.32
03,10,2017,19,56,00,18.51,55.70
